장소명,x,y,주소,ID,카테고리,그룹코드,전화번호,상세URL,상권,업종
유포장마차,126.904074306483,37.5607180528133,서울 마포구 망원동 473-5,979382825,음식점 > 술집 > 실내포장마차,FD6,010-3276-8726,http://place.map.kakao.com/979382825,마포구청역 7번,호프-간이주점
초반식당 망원점,126.903750835503,37.56054119424117,서울 마포구 망원동 435-14,1975854115,"음식점 > 한식 > 육류,고기",FD6,0503-7150-9946,http://place.map.kakao.com/1975854115,마포구청역 7번,한식음식점
반주,126.90811646026,37.5566649799448,서울 마포구 망원동 57-41,457419474,"음식점 > 술집 > 호프,요리주점",FD6,010-8363-3231,http://place.map.kakao.com/457419474,망리단길,호프-간이주점
쌈싸먹는민족 본점,126.908000124786,37.5564738779541,서울 마포구 망원동 57-43,211645933,음식점 > 한식 > 쌈밥,FD6,02-6012-9234,http://place.map.kakao.com/211645933,망리단길,한식음식점
진부령황태촌 망원점,126.904387685931,37.5617076011038,서울 마포구 망원동 474-18,16050298,"음식점 > 한식 > 해물,생선",FD6,02-878-7476,http://place.map.kakao.com/16050298,마포구청역 7번,한식음식점
온리디스베이커리,126.90411990957166,37.55604371810467,서울 마포구 망원동 410-9,436819496,"음식점 > 간식 > 제과,베이커리",FD6,02-6959-8866,http://place.map.kakao.com/436819496,망리단길,제과점
나들목빈대떡,126.906001806893,37.5525908068729,서울 마포구 망원동 394-102,16063085,음식점 > 한식,FD6,02-324-5086,http://place.map.kakao.com/16063085,망리단길,한식음식점
금붕어식당,126.90045648149636,37.56113221936761,서울 마포구 망원동 468-20,1439405855,음식점 > 도시락,FD6,없음,http://place.map.kakao.com/1439405855,마포구청역 7번,한식음식점
해피박스,126.90525162426768,37.55517156530434,서울 마포구 망원동 403-5,1074062572,음식점 > 도시락,FD6,02-332-1812,http://place.map.kakao.com/1074062572,망원시장,양식음식점
픽셀,126.906323154763,37.5589611130427,서울 마포구 망원동 479-91,636287285,"음식점 > 간식 > 제과,베이커리",FD6,010-5718-3224,http://place.map.kakao.com/636287285,KB국민은행 망원동지점,제과점
도스,126.906200551649,37.5529360470587,서울 마포구 망원동 394-89,2016571663,음식점 > 술집 > 와인바,FD6,없음,http://place.map.kakao.com/2016571663,망리단길,호프-간이주점
토터,126.90720603233608,37.556155204515655,서울 마포구 망원동 414-89,788925882,"음식점 > 술집 > 호프,요리주점",FD6,010-6762-4212,http://place.map.kakao.com/788925882,망원시장,호프-간이주점
이구역의요리왕,126.904152129779,37.5618137276796,서울 마포구 망원동 472-18,304398018,음식점 > 한식,FD6,070-8800-4123,http://place.map.kakao.com/304398018,마포구청역 7번,한식음식점
저집 망원점,126.908314199781,37.556923719834,서울 마포구 망원동 57-295,523228134,"음식점 > 한식 > 육류,고기",FD6,없음,http://place.map.kakao.com/523228134,망리단길,한식음식점
말쑥이전포차,126.904513639513,37.5614563250461,서울 마포구 망원동 474-5,1093412683,음식점 > 한식,FD6,02-3144-4111,http://place.map.kakao.com/1093412683,마포구청역 7번,한식음식점
아리조나불백,126.907017660543,37.5529159703926,서울 마포구 망원동 338-65,306893208,음식점 > 한식,FD6,없음,http://place.map.kakao.com/306893208,망리단길,한식음식점
바코드포차,126.905420687954,37.5539310273423,서울 마포구 망원동 395,91291258,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/91291258,망리단길,호프-간이주점
대장군부속구이,126.90639221631818,37.55984774859069,서울 마포구 망원동 478-9,2032582194,"음식점 > 한식 > 육류,고기",FD6,02-6953-9121,http://place.map.kakao.com/2032582194,KB국민은행 망원동지점,한식음식점
반갑소갈비탕,126.906392215191,37.5598486495864,서울 마포구 망원동 478-9,1541775289,음식점 > 한식,FD6,없음,http://place.map.kakao.com/1541775289,KB국민은행 망원동지점,한식음식점
명가낙지마당 망원점,126.905449138886,37.5600758502745,서울 마포구 망원동 479-21,16790849,"음식점 > 한식 > 해물,생선",FD6,02-323-5079,http://place.map.kakao.com/16790849,KB국민은행 망원동지점,한식음식점
망원틈새전,126.906334843001,37.5559526932415,서울 마포구 망원동 414-108,1374948854,음식점 > 한식,FD6,0503-7150-4229,http://place.map.kakao.com/1374948854,망원시장,한식음식점
홍뎅,126.902213709429,37.5537103735322,서울 마포구 망원동 457-4,702533414,음식점 > 술집 > 오뎅바,FD6,없음,http://place.map.kakao.com/702533414,망원나들목체육관,호프-간이주점
쿠로,126.9041510751764,37.55733577329015,서울 마포구 망원동 422-29,564845305,음식점 > 술집 > 오뎅바,FD6,없음,http://place.map.kakao.com/564845305,동교초등학교,호프-간이주점
리틀스탠드레몽,126.898641975807,37.5579375434496,서울 마포구 망원동 430-25,486940909,"음식점 > 술집 > 호프,요리주점",FD6,0507-1376-4535,http://place.map.kakao.com/486940909,동교초등학교,호프-간이주점
망원동 나경이네,126.900551315824,37.5553506023988,서울 마포구 망원동 418-37,75881749,음식점 > 술집,FD6,070-7585-0327,http://place.map.kakao.com/75881749,망리단길,호프-간이주점
GRANWAVE 그랑웨이브,126.90378020306908,37.55618670031453,서울 마포구 망원동 415-55,792539956,음식점 > 술집,FD6,0502-5550-7182,http://place.map.kakao.com/792539956,망리단길,호프-간이주점
유유,126.89973702707074,37.55577878844189,서울 마포구 망원동 418-17,18490421,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/18490421,망리단길,호프-간이주점
트릴토리,126.90458933699315,37.55978683966688,서울 마포구 망원동 476-30,340970062,음식점 > 술집 > 일본식주점,FD6,010-4939-7496,http://place.map.kakao.com/340970062,KB국민은행 망원동지점,호프-간이주점
살쾡이,126.905411701246,37.5547734528004,서울 마포구 망원동 400-19,810075081,"음식점 > 술집 > 호프,요리주점",FD6,0503-7150-0073,http://place.map.kakao.com/810075081,망리단길,호프-간이주점
아카사카참치전문점,126.898949182496,37.555893444452,서울 마포구 망원동 454-1,1974817816,음식점 > 일식 > 참치회,FD6,없음,http://place.map.kakao.com/1974817816,망원나들목체육관,일식음식점
써브웨이 망원역점,126.90945896390052,37.55646149069519,서울 마포구 망원동 377-17,18764202,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,FD6,02-338-9933,http://place.map.kakao.com/18764202,망원역,패스트푸드점
써브웨이 망원한강공원점,126.89590524198758,37.55395005181516,서울 마포구 망원동 205-8,1940070759,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,FD6,02-332-6612,http://place.map.kakao.com/1940070759,망리단길,패스트푸드점
소코아 망원점,126.908678831434,37.5567546149577,서울 마포구 망원동 57-12,1688117102,음식점 > 한식,FD6,070-8864-5712,http://place.map.kakao.com/1688117102,망원역,한식음식점
망원도,126.90558835367,37.5537942098956,서울 마포구 망원동 395-36,1088931092,음식점 > 술집 > 칵테일바,FD6,0507-1423-2022,http://place.map.kakao.com/1088931092,망리단길,호프-간이주점
원당가마솥찰옥수수,126.909345552419,37.5557225859185,서울 마포구 망원동 376-8,2083936368,음식점 > 간식,FD6,010-2204-8625,http://place.map.kakao.com/2083936368,망리단길,제과점
명랑핫도그 망원역점,126.909298247727,37.5555342411544,서울 마포구 망원동 379-2,660959515,음식점 > 패스트푸드 > 명랑핫도그,FD6,02-325-0399,http://place.map.kakao.com/660959515,망원역,패스트푸드점
블렌딩바 망원,126.90822471604535,37.55329353180015,서울 마포구 망원동 384-25,1869261163,음식점 > 술집,FD6,02-332-1739,http://place.map.kakao.com/1869261163,망리단길,호프-간이주점
이삭토스트 서울망원시장점,126.906105262744,37.5567246654971,서울 마포구 망원동 486-7,1405054411,음식점 > 간식 > 토스트 > 이삭토스트,FD6,없음,http://place.map.kakao.com/1405054411,망원시장,제과점
건어물라운지,126.904629945852,37.556341460256,서울 마포구 망원동 415-34,887161079,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/887161079,망리단길,호프-간이주점
소문난빈대떡마을,126.907506959558,37.5580808714115,서울 마포구 망원동 482-3,16049884,음식점 > 한식,FD6,02-325-0843,http://place.map.kakao.com/16049884,KB국민은행 망원동지점,한식음식점
투스,126.904268654204,37.5538940590216,서울 마포구 망원동 399-12,940398202,"음식점 > 술집 > 호프,요리주점",FD6,02-338-0710,http://place.map.kakao.com/940398202,망리단길,호프-간이주점
타코장인24시,126.904066443872,37.5606711946123,서울 마포구 망원동 473-5,1128510180,음식점 > 간식,FD6,없음,http://place.map.kakao.com/1128510180,마포구청역 7번,제과점
한입 타코야끼,126.905079613152,37.5587312666671,서울 마포구 망원동 424-7,721283235,음식점 > 간식,FD6,02-334-2235,http://place.map.kakao.com/721283235,망원월드컵시장,제과점
망원닭강정,126.90617798402,37.5564940680341,서울 마포구 망원동 414-19,1905207814,음식점 > 간식 > 닭강정,FD6,02-3142-9952,http://place.map.kakao.com/1905207814,망원시장,제과점
가마로강정 망원점,126.90783951099456,37.555478150722,서울 마포구 망원동 57-129,24545266,음식점 > 간식 > 닭강정 > 가마로강정,FD6,02-305-7438,http://place.map.kakao.com/24545266,망리단길,치킨전문점
훈훈호떡,126.906346114166,37.5559896430759,서울 마포구 망원동 414-108,1110876391,음식점 > 간식,FD6,0502-5551-0016,http://place.map.kakao.com/1110876391,망원시장,제과점
원당수제고로케,126.90595093350385,37.55705160461213,서울 마포구 망원동 486-36,98838254,음식점 > 간식,FD6,없음,http://place.map.kakao.com/98838254,망원시장,제과점
압구정고깃집,126.905528444661,37.5600128439939,서울 마포구 망원동 479-54,1483278544,"음식점 > 한식 > 육류,고기",FD6,02-543-5692,http://place.map.kakao.com/1483278544,KB국민은행 망원동지점,한식음식점
생맥줏집,126.905675340281,37.5602021707239,서울 마포구 망원동 478-1,1973295284,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/1973295284,KB국민은행 망원동지점,호프-간이주점
어글리베이커리,126.90605533995198,37.555021740953606,서울 마포구 망원동 400-1,828640256,"음식점 > 간식 > 제과,베이커리",FD6,02-338-2018,http://place.map.kakao.com/828640256,망리단길,제과점
후와후와,126.9058744565,37.5548684273361,서울 마포구 망원동 400-2,249556986,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/249556986,망리단길,제과점
투떰즈업,126.90483312213462,37.55498472226856,서울 마포구 망원동 404-42,1596111775,"음식점 > 간식 > 제과,베이커리",FD6,02-2291-6677,http://place.map.kakao.com/1596111775,망리단길,제과점
브릭베이글,126.907137530653,37.5529881445515,서울 마포구 망원동 338-64,126067252,"음식점 > 간식 > 제과,베이커리",FD6,010-3103-2310,http://place.map.kakao.com/126067252,망리단길,제과점
블랑제리코팡,126.900489650514,37.5549144677374,서울 마포구 망원동 455-17,1251590315,"음식점 > 간식 > 제과,베이커리",FD6,02-326-2269,http://place.map.kakao.com/1251590315,망리단길,제과점
스콘포드로그,126.90382885596368,37.55531547558728,서울 마포구 망원동 404-32,827995849,"음식점 > 간식 > 제과,베이커리",FD6,010-3302-0067,http://place.map.kakao.com/827995849,망리단길,제과점
코토베이커리,126.900401258012,37.5567037737139,서울 마포구 망원동 420-15,1294350899,"음식점 > 간식 > 제과,베이커리",FD6,010-8199-1035,http://place.map.kakao.com/1294350899,동교초등학교,제과점
후와후와 모치점,126.904380835048,37.5546690077634,서울 마포구 망원동 399-21,1614977516,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1614977516,망리단길,제과점
버터베이커리 망원,126.910869896521,37.5548614919607,서울 마포구 망원동 386-2,1692750274,"음식점 > 간식 > 제과,베이커리",FD6,02-332-2646,http://place.map.kakao.com/1692750274,망원역,제과점
구미가당,126.905567945427,37.5538239264893,서울 마포구 망원동 395-4,105760760,"음식점 > 간식 > 제과,베이커리",FD6,070-8657-0959,http://place.map.kakao.com/105760760,망리단길,제과점
웅파이 미트파이,126.9025140718189,37.554225992498296,서울 마포구 망원동 397-1,1353057659,"음식점 > 간식 > 제과,베이커리",FD6,0507-1366-0918,http://place.map.kakao.com/1353057659,망리단길,제과점
밀로밀,126.904498556222,37.5528779198632,서울 마포구 망원동 396-14,1917968704,"음식점 > 간식 > 제과,베이커리",FD6,02-6953-9336,http://place.map.kakao.com/1917968704,망리단길,제과점
비번,126.90502586985512,37.554705568273405,서울 마포구 망원동 399-34,1079314311,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1079314311,망리단길,제과점
라므아르,126.90825348038,37.5547549722079,서울 마포구 망원동 380-39,168986267,"음식점 > 간식 > 제과,베이커리",FD6,010-8504-3545,http://place.map.kakao.com/168986267,망리단길,제과점
시우,126.905171549514,37.5612036753054,서울 마포구 망원동 474-15,2100908584,"음식점 > 간식 > 제과,베이커리",FD6,02-6498-1515,http://place.map.kakao.com/2100908584,마포구청역 7번,제과점
졸리파이마켓,126.907031862677,37.5569704699474,서울 마포구 망원동 486-4,95093950,"음식점 > 간식 > 제과,베이커리",FD6,070-7717-5282,http://place.map.kakao.com/95093950,망원시장,제과점
소소베이크하우스,126.90310688046311,37.55963246295944,서울 마포구 망원동 475-40,1269165338,"음식점 > 간식 > 제과,베이커리",FD6,010-9391-2119,http://place.map.kakao.com/1269165338,KB국민은행 망원동지점,제과점
하이놀리,126.90022428681311,37.55701717128561,서울 마포구 망원동 429-19,44195578,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/44195578,동교초등학교,제과점
본연,126.910126360845,37.5539130789478,서울 마포구 망원동 385-48,1286934326,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1286934326,망원역,제과점
라바즈,126.909425656168,37.5549937405307,서울 마포구 망원동 379-32,783754308,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/783754308,망리단길,제과점
키토빵앗간,126.90775744874688,37.555946605237295,서울 마포구 망원동 57-50,1976552184,"음식점 > 간식 > 제과,베이커리",FD6,0502-5552-5430,http://place.map.kakao.com/1976552184,망리단길,제과점
흐쎄트 망원,126.907713184831,37.5569664994646,서울 마포구 망원동 485-28,869449307,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/869449307,망리단길,제과점
카스테라연구소,126.905296981177,37.5551022248949,서울 마포구 망원동 403-5,281354838,"음식점 > 간식 > 제과,베이커리",FD6,02-3144-7090,http://place.map.kakao.com/281354838,망원시장,제과점
베이크앤쏘,126.901664994652,37.5596150529229,서울 마포구 망원동 436-13,592971955,"음식점 > 간식 > 제과,베이커리",FD6,070-7500-6636,http://place.map.kakao.com/592971955,마포구청역 7번,제과점
뚜레쥬르 마포구청역점,126.904346401078,37.5621292339454,서울 마포구 망원동 472-10,7849196,"음식점 > 간식 > 제과,베이커리 > 뚜레쥬르",FD6,02-322-0023,http://place.map.kakao.com/7849196,마포구청역 7번,제과점
이웃집통통이 망원점,126.90587428311764,37.55500627979493,서울 마포구 망원동 400-2,1411066687,"음식점 > 간식 > 제과,베이커리",FD6,02-336-9333,http://place.map.kakao.com/1411066687,망리단길,제과점
비고미,126.9061576358854,37.55467043330584,서울 마포구 망원동 401-2,497177489,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/497177489,망리단길,제과점
뇽뇽마카롱,126.904340464661,37.55260749257,서울 마포구 망원동 396-29,27494482,"음식점 > 간식 > 제과,베이커리",FD6,02-337-7911,http://place.map.kakao.com/27494482,망리단길,제과점
리브인오후,126.90417780604874,37.55413725465809,서울 마포구 망원동 399-10,86103478,"음식점 > 간식 > 제과,베이커리",FD6,070-8614-5706,http://place.map.kakao.com/86103478,망리단길,제과점
클로버베이커리,126.900544430174,37.5588284451804,서울 마포구 망원동 432-32,389130579,"음식점 > 간식 > 제과,베이커리",FD6,0502-5551-3159,http://place.map.kakao.com/389130579,동교초등학교,제과점
1994양과점,126.90593463828728,37.554708998744914,서울 마포구 망원동 400-2,205941174,"음식점 > 간식 > 제과,베이커리",FD6,010-4783-4991,http://place.map.kakao.com/205941174,망리단길,제과점
위켄드케이크,126.90296798471849,37.55415248459744,서울 마포구 망원동 398-35,1674322635,"음식점 > 간식 > 제과,베이커리",FD6,010-6551-1634,http://place.map.kakao.com/1674322635,망리단길,제과점
바이어리셔,126.9000200772456,37.55738640732019,서울 마포구 망원동 429-14,577707896,"음식점 > 간식 > 제과,베이커리",FD6,070-7664-4515,http://place.map.kakao.com/577707896,동교초등학교,제과점
크림데이,126.90772475161585,37.55584656899112,서울 마포구 망원동 57-51,134768190,"음식점 > 간식 > 제과,베이커리",FD6,010-2944-2193,http://place.map.kakao.com/134768190,망리단길,제과점
하나팡,126.907483943001,37.5538119283351,서울 마포구 망원동 338-4,874093327,"음식점 > 간식 > 제과,베이커리",FD6,0502-5553-7602,http://place.map.kakao.com/874093327,망리단길,제과점
천원의행복빵 망원시장점,126.907753693677,37.5553204091643,서울 마포구 망원동 57-124,1315898393,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1315898393,망리단길,제과점
"그래,좋아",126.900682394092,37.5589141560136,서울 마포구 망원동 432-20,1415935914,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1415935914,동교초등학교,제과점
감정선프로젝트 베이킹 망원점,126.907508431515,37.5532272000613,서울 마포구 망원동 338-54,924624769,"음식점 > 간식 > 제과,베이커리",FD6,010-5457-0600,http://place.map.kakao.com/924624769,망리단길,제과점
종관과자점 망원점,126.904625519416,37.5527104369079,서울 마포구 망원동 394-56,309135566,"음식점 > 간식 > 제과,베이커리",FD6,010-7188-0544,http://place.map.kakao.com/309135566,망리단길,제과점
더바이글,126.90514223153414,37.55486784134381,서울 마포구 망원동 399-36,1691318306,"음식점 > 간식 > 제과,베이커리",FD6,010-7526-2383,http://place.map.kakao.com/1691318306,망리단길,제과점
술빵술찐빵,126.90625417456415,37.55891420645318,서울 마포구 망원동 479-91,891467317,"음식점 > 간식 > 제과,베이커리",FD6,010-4759-5810,http://place.map.kakao.com/891467317,KB국민은행 망원동지점,제과점
당도,126.904865243546,37.5564245418195,서울 마포구 망원동 414-16,1823939947,음식점 > 간식 > 아이스크림,FD6,없음,http://place.map.kakao.com/1823939947,망원시장,커피-음료
페이버,126.908789396577,37.5561104874313,서울 마포구 망원동 376-9,464359175,음식점 > 술집 > 칵테일바,FD6,0502-5553-2949,http://place.map.kakao.com/464359175,망리단길,호프-간이주점
스위즈,126.90601467421531,37.55856533027632,서울 마포구 망원동 517,1170755892,"음식점 > 간식 > 제과,베이커리",FD6,010-4632-9920,http://place.map.kakao.com/1170755892,KB국민은행 망원동지점,제과점
돌체디앤,126.90767409336112,37.55471037170324,서울 마포구 망원동 57-100,2009479984,"음식점 > 간식 > 제과,베이커리",FD6,010-5239-0901,http://place.map.kakao.com/2009479984,망리단길,제과점
쁘띠보뇌르 망원본점,126.900292429852,37.5568388314314,서울 마포구 망원동 420-13,14529241,"음식점 > 간식 > 제과,베이커리",FD6,02-333-8866,http://place.map.kakao.com/14529241,동교초등학교,제과점
마로스베이크하우스,126.902446615305,37.5538835577208,서울 마포구 망원동 397-21,281609941,"음식점 > 간식 > 제과,베이커리",FD6,070-7613-1259,http://place.map.kakao.com/281609941,망리단길,제과점
블랑끼따,126.907197270131,37.5550073270458,서울 마포구 망원동 57-277,1133529206,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1133529206,망리단길,제과점
라베리타,126.905663931593,37.5539897867688,서울 마포구 망원동 401-36,215820570,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/215820570,망리단길,제과점
비건앳홈,126.903213205574,37.5561817319053,서울 마포구 망원동 416-74,107147547,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/107147547,망리단길,제과점
베잇킹,126.90438110108624,37.56154631742004,서울 마포구 망원동 474-20,460583990,"음식점 > 간식 > 제과,베이커리",FD6,010-7400-2013,http://place.map.kakao.com/460583990,마포구청역 7번,제과점
그랜드나나파파,126.906870688091,37.5546160370216,서울 마포구 망원동 57-302,238672049,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/238672049,망리단길,제과점
디망쉬키친,126.90274732712248,37.561969352230186,서울 마포구 망원동 469-39,911552927,"음식점 > 간식 > 제과,베이커리",FD6,0503-7153-9054,http://place.map.kakao.com/911552927,마포구청역 7번,제과점
근제베이커리,126.90071044282352,37.55824654095826,서울 마포구 망원동 431-33,1039595147,"음식점 > 간식 > 제과,베이커리",FD6,010-4309-6735,http://place.map.kakao.com/1039595147,동교초등학교,제과점
마닐다과,126.908517892454,37.556942798778,서울 마포구 망원동 57-27,1879823956,음식점 > 간식,FD6,없음,http://place.map.kakao.com/1879823956,망리단길,제과점
하루가달고나,126.903421012241,37.5556413037225,서울 마포구 망원동 409-44,664697529,"음식점 > 간식 > 떡,한과",FD6,010-9620-3004,http://place.map.kakao.com/664697529,망리단길,제과점
카카오다다,126.90479370120036,37.55305655575171,서울 마포구 망원동 496,1484146990,음식점 > 간식 > 초콜릿,FD6,02-3446-7007,http://place.map.kakao.com/1484146990,망리단길,제과점
잼인브레드,126.907946609978,37.5558161082547,서울 마포구 망원동 57-53,1737597750,"음식점 > 간식 > 제과,베이커리",FD6,0502-5552-9583,http://place.map.kakao.com/1737597750,망리단길,제과점
나이트앤데이,126.905140994797,37.5531649549991,서울 마포구 망원동 496,2041246263,음식점 > 술집 > 칵테일바,FD6,010-9232-6491,http://place.map.kakao.com/2041246263,망리단길,호프-간이주점
미미당,126.903559819692,37.5559486572465,서울 마포구 망원동 410-1,305236999,"음식점 > 간식 > 떡,한과",FD6,02-323-6562,http://place.map.kakao.com/305236999,망리단길,제과점
호랑이라운지,126.908229456592,37.5577336503588,서울 마포구 망원동 484,1689642367,음식점 > 술집 > 칵테일바,FD6,070-7585-1139,http://place.map.kakao.com/1689642367,망리단길,호프-간이주점
비어트립,126.906386450383,37.5526956281958,서울 마포구 망원동 394-92,56908621,"음식점 > 술집 > 호프,요리주점",FD6,070-8285-6790,http://place.map.kakao.com/56908621,망리단길,호프-간이주점
이오오,126.90375756624378,37.55530820952095,서울 마포구 망원동 404-32,1167398828,"음식점 > 간식 > 제과,베이커리",FD6,02-325-2550,http://place.map.kakao.com/1167398828,망리단길,제과점
디디앤숲,126.898702141326,37.5578033465382,서울 마포구 망원동 430-35,1655002082,음식점 > 양식,FD6,없음,http://place.map.kakao.com/1655002082,동교초등학교,양식음식점
로메인키친,126.90464931044072,37.55713165036752,서울 마포구 망원동 414-82,1162523963,음식점 > 패스트푸드 > 샌드위치,FD6,070-8657-2777,http://place.map.kakao.com/1162523963,망원시장,패스트푸드점
다시점,126.903513889743,37.5590940002308,서울 마포구 망원동 425-1,1760178156,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1760178156,KB국민은행 망원동지점,제과점
120겹PIE,126.898856908435,37.5555023326407,서울 마포구 망원동 454-11,269169654,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/269169654,망원나들목체육관,제과점
단칸빵,126.907809230833,37.5570909120908,서울 마포구 망원동 485-23,848418906,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/848418906,망리단길,제과점
크렘크렘,126.90749836478425,37.5549625134515,서울 마포구 망원동 57-114,1657799972,"음식점 > 간식 > 제과,베이커리",FD6,070-8691-1775,http://place.map.kakao.com/1657799972,망리단길,제과점
망원튀맥집,126.90622702063398,37.55619767890612,서울 마포구 망원동 414-26,1126380174,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/1126380174,망원시장,호프-간이주점
알코브,126.90686123596,37.5540267771954,서울 마포구 망원동 57-206,1663607847,음식점 > 술집 > 칵테일바,FD6,0503-7153-4368,http://place.map.kakao.com/1663607847,망리단길,호프-간이주점
공일토스트,126.902517918918,37.5573542581354,서울 마포구 망원동 421-3,232000786,음식점 > 간식 > 토스트,FD6,없음,http://place.map.kakao.com/232000786,동교초등학교,제과점
말라카이트 망원,126.9061369360743,37.554932607098095,서울 마포구 망원동 400-6,2127243537,음식점 > 간식 > 아이스크림,FD6,010-8005-7956,http://place.map.kakao.com/2127243537,망리단길,커피-음료
솔나무떡집,126.906209790403,37.5564003895972,서울 마포구 망원동 414-23,466908281,"음식점 > 간식 > 떡,한과",FD6,02-338-3245,http://place.map.kakao.com/466908281,망원시장,제과점
배스킨라빈스 망원역점,126.908127467055,37.5578398886872,서울 마포구 망원동 484-1,10394561,음식점 > 간식 > 아이스크림 > 배스킨라빈스,FD6,02-333-3231,http://place.map.kakao.com/10394561,망리단길,커피-음료
밀리언스,126.903364047104,37.5533049706952,서울 마포구 망원동 396-2,308774273,음식점 > 간식 > 아이스크림,FD6,없음,http://place.map.kakao.com/308774273,망리단길,커피-음료
스트릿츄러스 한강버스망원점,126.894744239137,37.5546608105199,서울 마포구 망원동 205-8,1218219193,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1218219193,망리단길,제과점
포도앤몰트,126.906358657247,37.554105667467,서울 마포구 망원동 57-233,1558672761,음식점 > 양식,FD6,010-2702-4871,http://place.map.kakao.com/1558672761,망리단길,양식음식점
별하담,126.901941879621,37.5556058466755,서울 마포구 망원동 408-18,1238690073,"음식점 > 간식 > 제과,베이커리",FD6,없음,http://place.map.kakao.com/1238690073,망리단길,제과점
아마,126.9045279127024,37.5547051666834,서울 마포구 망원동 399-46,1094315759,음식점 > 술집 > 와인바,FD6,0503-7153-1717,http://place.map.kakao.com/1094315759,망리단길,호프-간이주점
무주택,126.90585861405012,37.55396741721234,서울 마포구 망원동 401-32,757011381,"음식점 > 술집 > 호프,요리주점",FD6,010-8804-1353,http://place.map.kakao.com/757011381,망리단길,호프-간이주점
책바,126.90530036609576,37.55511033658621,서울 마포구 망원동 403-5,27114079,음식점 > 술집 > 칵테일바,FD6,0507-1402-5858,http://place.map.kakao.com/27114079,망원시장,호프-간이주점
빌라마리아나,126.908044949615,37.5568361137307,서울 마포구 망원동 57-498,458133523,음식점 > 술집 > 칵테일바,FD6,070-8691-1004,http://place.map.kakao.com/458133523,망리단길,호프-간이주점
바 사뭇,126.906964950113,37.5543512180782,서울 마포구 망원동 57-194,1193142547,음식점 > 술집 > 칵테일바,FD6,010-8290-9876,http://place.map.kakao.com/1193142547,망리단길,호프-간이주점
내잔 서울혼술바 망원점,126.906204849462,37.5540217526143,서울 마포구 망원동 413-29,428239703,음식점 > 술집,FD6,070-4129-6775,http://place.map.kakao.com/428239703,망리단길,호프-간이주점
초쿤바,126.90395178241238,37.55477047224026,서울 마포구 망원동 404-7,836602775,음식점 > 술집 > 칵테일바,FD6,0507-1494-7017,http://place.map.kakao.com/836602775,망리단길,호프-간이주점
꿩먹고알먹고호프,126.9073789120805,37.55820781159935,서울 마포구 망원동 482-5,1613938869,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/1613938869,KB국민은행 망원동지점,호프-간이주점
휴식당,126.907142070847,37.5529773361496,서울 마포구 망원동 338-64,270288078,"음식점 > 술집 > 호프,요리주점",FD6,070-7543-4491,http://place.map.kakao.com/270288078,망리단길,호프-간이주점
트릴로지,126.904011623551,37.5619379510244,서울 마포구 망원동 472-13,1442911324,음식점 > 술집 > 칵테일바,FD6,070-8648-1799,http://place.map.kakao.com/1442911324,마포구청역 7번,호프-간이주점
이자카야제때 망원점,126.90357065153,37.5572037551051,서울 마포구 망원동 422-32,117343217,음식점 > 술집 > 일본식주점,FD6,010-2116-6759,http://place.map.kakao.com/117343217,동교초등학교,호프-간이주점
능소화,126.900672248762,37.5563255832021,서울 마포구 망원동 417-1,577421308,음식점 > 술집 > 와인바,FD6,0503-7153-3709,http://place.map.kakao.com/577421308,망리단길,호프-간이주점
